ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS
242,199,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
230,201,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
218,203,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
206,205,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
194,207,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
182,209,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
170,211,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
158,213,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
146,215,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
134,217,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
122,219,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
110,221,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
98,223,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
86,225,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
74,227,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
62,229,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
50,231,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
38,233,-12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
50,235,12,2,0,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
62,237,12,2,1,120,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
74,239,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
86,241,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
98,243,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
110,245,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
122,247,12,2,1,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
134,249,12,2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
146,251,12,2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
158,253,12,2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
170,255,12,2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
182,257,12,2,1,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
194,259,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
206,261,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
218,263,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
230,265,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
242,267,12,2,1,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
254,269,12,2,0,200,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
266,271,12,2,0,200,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
278,273,12,2,1,200,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
290,275,12,2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
302,277,12,2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
314,279,12,2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
326,281,12,2,1,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
338,283,12,2,0,240,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
350,285,12,2,0,240,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
362,287,12,2,0,240,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
374,289,12,2,1,240,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
386,291,12,2,0,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
398,293,12,2,0,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
410,295,12,2,0,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
422,297,12,2,0,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
434,299,12,2,0,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
446,301,12,2,1,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
458,303,12,2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
470,305,12,2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
482,307,12,2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
494,309,12,2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
506,311,12,2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
518,313,12,2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
530,315,12,2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
542,317,12,2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
554,319,12,2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
566,321,12,2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
578,323,12,2,1,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
590,325,12,2,0,300,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
602,327,12,2,0,300,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
614,329,12,2,0,300,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
626,331,12,2,0,300,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
638,333,12,2,1,300,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
650,335,12,2,0,320,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
662,337,12,2,0,320,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
674,339,12,2,0,320,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
686,341,12,2,1,320,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
698,343,12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
710,345,12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
722,347,12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
734,349,12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
746,351,12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
758,353,12,2,1,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
770,355,12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
758,357,-12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
746,359,-12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
734,361,-12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
722,363,-12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
710,365,-12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
698,367,-12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
686,369,-12,2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
674,367,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
662,365,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
650,363,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
638,361,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
626,359,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
614,357,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
602,355,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
590,353,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
578,351,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
566,349,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
554,347,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
542,345,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
530,343,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
518,341,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
506,339,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
494,337,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
482,335,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
470,333,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
458,331,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
446,329,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
434,327,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
422,325,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
410,323,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
398,321,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
386,319,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
374,317,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
362,315,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
350,313,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
338,311,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
326,309,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
314,307,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
302,305,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
290,303,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
278,301,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
266,299,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
254,297,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
242,295,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
230,293,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
218,291,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
206,289,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
194,287,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
182,285,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
170,283,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
158,281,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
146,279,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
134,277,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
122,275,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
110,273,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
98,271,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
86,269,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
74,267,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
62,265,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
50,263,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
38,261,-12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
50,259,12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
62,257,12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
74,255,12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
86,253,12,-2,0,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
98,251,12,-2,-1,340,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
110,249,12,-2,0,320,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
122,247,12,-2,0,320,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
134,245,12,-2,0,320,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
146,243,12,-2,0,320,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
158,241,12,-2,-1,320,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
170,239,12,-2,0,300,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
182,237,12,-2,0,300,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
194,235,12,-2,0,300,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
206,233,12,-2,-1,300,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
218,231,12,-2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
230,229,12,-2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
242,227,12,-2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
254,225,12,-2,0,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
266,223,12,-2,-1,280,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
278,221,12,-2,0,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
290,219,12,-2,0,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
302,217,12,-2,0,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
314,215,12,-2,0,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
326,213,12,-2,0,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
338,211,12,-2,0,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
350,209,12,-2,-1,260,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
362,207,12,-2,0,240,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
374,205,12,-2,0,240,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
386,203,12,-2,0,240,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
398,201,12,-2,0,240,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
410,199,12,-2,0,240,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
422,197,12,-2,-1,240,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
434,195,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
446,193,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
458,191,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
470,189,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
482,187,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
494,185,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
506,183,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
518,181,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
530,179,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
542,177,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
554,175,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
566,173,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
578,171,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
590,169,12,-2,0,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
602,167,12,-2,-1,220,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
614,165,12,-2,0,200,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
626,163,12,-2,0,200,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
638,161,12,-2,0,200,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
650,159,12,-2,0,200,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
662,157,12,-2,-1,200,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
674,155,12,-2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
686,153,12,-2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
698,151,12,-2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
710,149,12,-2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
722,147,12,-2,-1,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
734,145,12,-2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
746,143,12,-2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
758,141,12,-2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
770,139,12,-2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
758,137,-12,-2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
746,135,-12,-2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
734,133,-12,-2,-1,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
722,131,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
710,129,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
698,127,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
686,125,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
674,123,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
662,121,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
650,119,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
638,117,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
626,115,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
614,113,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
602,111,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
590,109,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
578,107,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
566,105,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
554,103,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
542,101,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
530,99,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
518,97,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
506,95,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
494,93,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
482,91,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
470,89,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
458,87,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
446,85,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
434,83,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
422,81,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
410,79,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
398,77,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
386,75,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
374,73,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
362,71,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
350,69,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
338,67,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
326,65,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
314,63,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
302,61,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
290,59,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
278,57,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
266,55,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
254,53,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
242,51,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
230,49,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
218,47,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
206,45,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
194,43,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
182,41,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
170,39,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
158,37,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
146,35,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
134,33,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
122,31,-12,-2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
110,33,-12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
98,35,-12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
86,37,-12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
74,39,-12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
62,41,-12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
50,43,-12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
38,45,-12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
50,47,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
62,49,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
74,51,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
86,53,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
98,55,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
110,57,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
122,59,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
134,61,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
146,63,12,2,0,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
158,65,12,2,1,140,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
170,67,12,2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
182,69,12,2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
194,71,12,2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
206,73,12,2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
218,75,12,2,0,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
230,77,12,2,1,160,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
242,79,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
254,81,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
266,83,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
278,85,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
290,87,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
302,89,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
314,91,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
326,93,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
338,95,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
350,97,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
362,99,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
374,101,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
386,103,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
398,105,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
410,107,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
422,109,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
434,111,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
446,113,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
458,115,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
470,117,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
482,119,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
494,121,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
506,123,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
518,125,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
530,127,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
542,129,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
554,131,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
566,133,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
578,135,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
590,137,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
602,139,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
614,141,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
626,143,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
638,145,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
650,147,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
662,149,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
674,151,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
686,153,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
698,155,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
710,157,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
722,159,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
734,161,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
746,163,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
758,165,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
770,167,12,2,0,180,10,80,20,800,400,20,12,30
,,,,,,,,,,,,,
